output_prefix,motif_id,motif_name,SEA_NOSEA_change,SEA_NOSEA_pvalue,SEA_NOSEA_highlighted,IF_UF_change,IF_UF_pvalue,IF_UF_highlighted,highlighted,quadrant,plot_group
Arnt_MA0004.1,MA0004.1,Arnt,0.10053,5.5403000000000006e-67,FALSE,-0.00251,0.752143,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
PAX6_MA0069.1,MA0069.1,PAX6,-0.05883,1.43598e-33,FALSE,0.06621,1.0412399999999999e-27,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
RORA_MA0071.1,MA0071.1,RORA,-0.03344,8.66112e-30,FALSE,0.00847,0.0932745,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
RXRAVDR_MA0074.1,MA0074.1,RXRA::VDR,0.03546,4.57937e-28,FALSE,0.00314,0.0119446,FALSE,FALSE,High in Both,Not highlighted
REL_MA0101.1,MA0101.1,REL,0.05835,2.6263000000000002e-56,FALSE,0.02351,9.70803e-12,FALSE,FALSE,High in Both,Not highlighted
RELA_MA0107.1,MA0107.1,RELA,0.07139,1.01848e-58,FALSE,0.04494,1.27857e-35,FALSE,FALSE,High in Both,Not highlighted
NR1H2RXRA_MA0115.1,MA0115.1,NR1H2::RXRA,-0.03471,1.81676e-41,FALSE,-0.02177,3.3808999999999996e-20,FALSE,FALSE,Low in Both,Not highlighted
Znf423_MA0116.1,MA0116.1,Znf423,-0.05331,5.52094e-55,FALSE,-0.01942,1.89049e-23,FALSE,FALSE,Low in Both,Not highlighted
NFICTLX1_MA0119.1,MA0119.1,NFIC::TLX1,-0.01396,2.32743e-12,FALSE,-0.02193,1.40471e-14,FALSE,FALSE,Low in Both,Not highlighted
ZNF354C_MA0130.1,MA0130.1,ZNF354C,-0.00619,0.00516332,FALSE,0.0135,6.91706e-10,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
Pou5f1Sox2_MA0142.1,MA0142.1,Pou5f1::Sox2,0.02233,4.98484e-10,FALSE,0.09177,4.8525399999999997e-32,TRUE,TRUE,High in Both,High in Both
EWSR1-FLI1_MA0149.1,MA0149.1,EWSR1-FLI1,0.0189,3.33672e-42,FALSE,4e-5,0.765308,FALSE,FALSE,High in Both,Not highlighted
Arid3a_MA0151.1,MA0151.1,Arid3a,-0.13949,1.27273e-112,TRUE,0.01774,2.00594e-12,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
INSM1_MA0155.1,MA0155.1,INSM1,-0.028,1.7530999999999998e-39,FALSE,-0.03528,3.3202299999999995e-34,FALSE,FALSE,Low in Both,Not highlighted
RARARXRA_MA0159.1,MA0159.1,RARA::RXRA,0.01316,2.43407e-13,FALSE,0.01949,1.01629e-10,FALSE,FALSE,High in Both,Not highlighted
PLAG1_MA0163.1,MA0163.1,PLAG1,-0.03347,1.1789600000000001e-55,FALSE,-0.03924,4.78423e-50,FALSE,FALSE,Low in Both,Not highlighted
Tfcp2l1_MA0145.2,MA0145.2,Tfcp2l1,-0.03026,1.24015e-42,FALSE,-0.00818,1.25951e-5,FALSE,FALSE,Low in Both,Not highlighted
DUX4_MA0468.1,MA0468.1,DUX4,-0.03537,2.8603e-33,FALSE,-0.03328,2.03898e-25,FALSE,FALSE,Low in Both,Not highlighted
Sox6_MA0515.1,MA0515.1,Sox6,-0.02595,1.62623e-31,FALSE,0.03337,7.06999e-30,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ESR2_MA0258.2,MA0258.2,ESR2,0.04075,2.9830799999999997e-34,FALSE,-0.01696,3.99053e-9,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
SREBF1_MA0595.1,MA0595.1,SREBF1,0.06831,2.18478e-46,FALSE,-0.10545,2.03508e-50,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
SREBF2_MA0596.1,MA0596.1,SREBF2,0.02846,3.00388e-16,FALSE,-0.02595,3.61885e-10,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
KLF5_MA0599.1,MA0599.1,KLF5,-0.01071,4.20193e-28,FALSE,-0.03708,1.6944399999999998e-69,TRUE,TRUE,Low in Both,Low in Both
Atf1_MA0604.1,MA0604.1,Atf1,-0.04537,1.76787e-14,FALSE,0.09055,1.26164e-26,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
Creb3l2_MA0608.1,MA0608.1,Creb3l2,0.07864,3.10999e-48,FALSE,-0.02706,3.23824e-9,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOXG1_MA0613.1,MA0613.1,FOXG1,-0.04697,9.059159999999999e-39,FALSE,-0.00872,8.26168e-6,FALSE,FALSE,Low in Both,Not highlighted
Foxj2_MA0614.1,MA0614.1,Foxj2,-0.03502,2.8763399999999995e-29,FALSE,-0.03496,4.5454800000000004e-26,FALSE,FALSE,Low in Both,Not highlighted
BHLHE41_MA0636.1,MA0636.1,BHLHE41,0.10893,2.20159e-49,FALSE,0.01054,3.47764e-4,FALSE,FALSE,High in Both,Not highlighted
ELF4_MA0641.1,MA0641.1,ELF4,0.07258,2.34053e-77,FALSE,-0.01173,2.03866e-9,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOXI1_MA0042.2,MA0042.2,FOXI1,-0.08037,1.11537e-60,FALSE,-0.02214,1.7417000000000001e-19,FALSE,FALSE,Low in Both,Not highlighted
FOXL1_MA0033.2,MA0033.2,FOXL1,-0.07202,8.75413e-66,FALSE,3.5e-4,0.333054,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HNF1B_MA0153.2,MA0153.2,HNF1B,-0.02981,2.77644e-12,FALSE,-0.04665,3.54383e-12,FALSE,FALSE,Low in Both,Not highlighted
HSF1_MA0486.2,MA0486.2,HSF1,0.03492,1.6298699999999998e-32,FALSE,-0.02397,4.8791e-16,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
IRF9_MA0653.1,MA0653.1,IRF9,0.10489,6.06494e-65,FALSE,-0.04516,1.1178200000000002e-18,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
JDP2_MA0655.1,MA0655.1,JDP2,-0.03231,6.59987e-20,FALSE,0.01463,3.49707e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
MEF2B_MA0660.1,MA0660.1,MEF2B,-0.01813,5.30609e-12,FALSE,0.03472,6.44331e-21,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
MLX_MA0663.1,MA0663.1,MLX,0.15134,4.20056e-62,TRUE,0.02296,3.56133e-8,FALSE,TRUE,High in Both,High in Both
MSC_MA0665.1,MA0665.1,MSC,0.04199,7.04066e-25,FALSE,0.01159,8.2872e-7,FALSE,FALSE,High in Both,Not highlighted
MYF6_MA0667.1,MA0667.1,MYF6,0.02606,2.1187899999999998e-20,FALSE,-0.01145,0.11917,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
NEUROG2_MA0669.1,MA0669.1,NEUROG2,-0.04074,5.649489999999999e-37,FALSE,0.03572,5.48327e-15,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
Nr2e1_MA0676.1,MA0676.1,Nr2e1,-0.00859,0.0200938,FALSE,-0.05484,1.6437e-12,FALSE,FALSE,Low in Both,Not highlighted
OLIG2_MA0678.1,MA0678.1,OLIG2,-0.06309,4.1680899999999996e-42,FALSE,-0.00468,0.175704,FALSE,FALSE,Low in Both,Not highlighted
PAX4_MA0068.2,MA0068.2,PAX4,-0.0386,7.72063e-11,FALSE,0.00655,0.0186288,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
Rxra_MA0512.2,MA0512.2,Rxra,-0.09992,9.38549e-87,FALSE,-0.02338,2.85457e-25,FALSE,FALSE,Low in Both,Not highlighted
SRF_MA0083.3,MA0083.3,SRF,-0.03719,3.75216e-24,FALSE,0.06148,9.07429e-31,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
TBXT_MA0009.2,MA0009.2,TBXT,-0.04944,3.93976e-33,FALSE,0.02148,1.10181e-6,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
TBX20_MA0689.1,MA0689.1,TBX20,-0.0627,1.81616e-42,FALSE,-0.02293,8.3431e-16,FALSE,FALSE,Low in Both,Not highlighted
TFAP4_MA0691.1,MA0691.1,TFAP4,0.07527,1.08338e-38,FALSE,-0.00502,0.958966,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZIC1_MA0696.1,MA0696.1,ZIC1,-0.02297,2.2926200000000002e-30,FALSE,-0.03641,1.37528e-33,FALSE,FALSE,Low in Both,Not highlighted
PHOX2A_MA0713.1,MA0713.1,PHOX2A,-0.04036,2.11687e-23,FALSE,-0.06057,9.96281e-34,FALSE,FALSE,Low in Both,Not highlighted
PROP1_MA0715.1,MA0715.1,PROP1,-0.05856,3.0875299999999995e-39,FALSE,0.00357,0.0038758,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
VENTX_MA0724.1,MA0724.1,VENTX,0.02604,2.10576e-7,FALSE,0.07091,1.07551e-22,FALSE,FALSE,High in Both,Not highlighted
Nr2F6_MA0728.1,MA0728.1,Nr2F6,-0.06685,3.07932e-69,FALSE,-0.0208,8.26828e-29,FALSE,FALSE,Low in Both,Not highlighted
RARA_MA0729.1,MA0729.1,RARA,-0.027,6.728949999999999e-28,FALSE,0.01145,2.12344e-10,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
RARA_MA0730.1,MA0730.1,RARA,-0.02872,1.66332e-26,FALSE,-0.01365,5.15143e-9,FALSE,FALSE,Low in Both,Not highlighted
BCL6B_MA0731.1,MA0731.1,BCL6B,-0.08794,1.5016700000000002e-76,FALSE,-0.05051,2.3343599999999997e-44,FALSE,FALSE,Low in Both,Not highlighted
EGR2_MA0472.2,MA0472.2,EGR2,0.01296,1.001e-8,FALSE,-0.037,1.32506e-31,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
GLIS2_MA0736.1,MA0736.1,GLIS2,-0.01014,1.42935e-4,FALSE,-0.07835,3.04662e-49,FALSE,FALSE,Low in Both,Not highlighted
GLIS3_MA0737.1,MA0737.1,GLIS3,-0.03503,4.86512e-22,FALSE,-0.03477,4.5269900000000004e-26,FALSE,FALSE,Low in Both,Not highlighted
KLF16_MA0741.1,MA0741.1,KLF16,0.03738,5.00126e-69,FALSE,-0.06816,2.9214400000000003e-74,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ZNF143_MA0088.2,MA0088.2,ZNF143,0.01433,3.75924e-17,FALSE,0.02032,3.46257e-12,FALSE,FALSE,High in Both,Not highlighted
E2F7_MA0758.1,MA0758.1,E2F7,0.0325,6.35936e-9,FALSE,0.07425,1.55548e-15,FALSE,FALSE,High in Both,Not highlighted
HSF2_MA0770.1,MA0770.1,HSF2,0.03751,1.63334e-36,FALSE,-0.00343,0.975194,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HSF4_MA0771.1,MA0771.1,HSF4,0.05203,7.20473e-41,FALSE,0.01055,0.00682157,FALSE,FALSE,High in Both,Not highlighted
MEF2D_MA0773.1,MA0773.1,MEF2D,-0.02881,2.24059e-21,FALSE,0.03934,6.24678e-19,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
MEIS2_MA0774.1,MA0774.1,MEIS2,-0.0477,1.5631299999999998e-40,FALSE,-0.01407,1.46306e-8,FALSE,FALSE,Low in Both,Not highlighted
MYBL1_MA0776.1,MA0776.1,MYBL1,-0.18072,4.47589e-71,TRUE,-0.0376,3.68406e-10,FALSE,TRUE,Low in Both,Low in Both
MYBL2_MA0777.1,MA0777.1,MYBL2,-0.05342,3.62833e-21,FALSE,0.03204,5.72759e-7,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
NFKB1_MA0105.4,MA0105.4,NFKB1,0.04433,4.50005e-33,FALSE,-0.09461,7.2448299999999995e-59,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
PAX3_MA0780.1,MA0780.1,PAX3,0.02649,4.09908e-8,FALSE,0.02883,0.03582,FALSE,FALSE,High in Both,Not highlighted
PKNOX2_MA0783.1,MA0783.1,PKNOX2,-0.02373,5.55806e-25,FALSE,0.02257,2.42209e-16,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
POU3F2_MA0787.1,MA0787.1,POU3F2,-0.03821,1.83409e-37,FALSE,0.06365,1.51882e-47,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
POU3F3_MA0788.1,MA0788.1,POU3F3,0.03732,2.4110899999999998e-21,FALSE,0.0707,5.0184199999999994e-29,FALSE,FALSE,High in Both,Not highlighted
POU3F4_MA0789.1,MA0789.1,POU3F4,0.03171,4.12626e-11,FALSE,0.03894,6.64157e-15,FALSE,FALSE,High in Both,Not highlighted
POU5F1B_MA0792.1,MA0792.1,POU5F1B,-0.01613,5.85208e-8,FALSE,0.04736,4.58002e-21,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
PROX1_MA0794.1,MA0794.1,PROX1,0.05603,5.73377e-29,FALSE,0.06768,2.30556e-18,FALSE,FALSE,High in Both,Not highlighted
SMAD3_MA0795.1,MA0795.1,SMAD3,-0.0889,3.7850699999999997e-63,FALSE,0.01654,2.89295e-10,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
TGIF1_MA0796.1,MA0796.1,TGIF1,0.00326,0.477383,FALSE,0.03196,7.95404e-16,FALSE,FALSE,High in Both,Not highlighted
TGIF2_MA0797.1,MA0797.1,TGIF2,0.00238,0.947165,FALSE,0.0174,2.01479e-11,FALSE,FALSE,High in Both,Not highlighted
RUNX2_MA0511.2,MA0511.2,RUNX2,0.06788,1.4845399999999998e-53,FALSE,0.05505,2.73038e-38,FALSE,FALSE,High in Both,Not highlighted
MGA_MA0801.1,MA0801.1,MGA,0.00815,2.03053e-6,FALSE,-0.01435,7.37134e-6,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
TBX15_MA0803.1,MA0803.1,TBX15,-0.00751,0.0127822,FALSE,-0.00412,0.358558,FALSE,FALSE,Low in Both,Not highlighted
TBX1_MA0805.1,MA0805.1,TBX1,-0.02956,1.66158e-20,FALSE,-0.00605,0.00753135,FALSE,FALSE,Low in Both,Not highlighted
TBX4_MA0806.1,MA0806.1,TBX4,4e-5,0.337243,FALSE,-0.00189,0.00728242,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
TBX5_MA0807.1,MA0807.1,TBX5,-0.00533,0.0425846,FALSE,0.00694,0.103071,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
TEAD3_MA0808.1,MA0808.1,TEAD3,-0.00887,0.00192269,FALSE,0.00884,4.96043e-5,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
TFAP2B_MA0813.1,MA0813.1,TFAP2B,0.08484,4.73299e-77,FALSE,-0.02292,4.88693e-19,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
TFAP2C_MA0815.1,MA0815.1,TFAP2C,0.09519,7.15176e-75,FALSE,-0.0223,2.51779e-14,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
Ascl2_MA0816.1,MA0816.1,Ascl2,0.06388,8.88981e-56,FALSE,-0.00902,1.72986e-4,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HES7_MA0822.1,MA0822.1,HES7,0.01311,6.69684e-5,FALSE,-0.04117,8.88691e-21,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HEY1_MA0823.1,MA0823.1,HEY1,0.05897,2.79129e-30,FALSE,8.6e-4,0.390016,FALSE,FALSE,High in Both,Not highlighted
OLIG1_MA0826.1,MA0826.1,OLIG1,-0.02161,9.10324e-12,FALSE,-0.02794,4.29594e-13,FALSE,FALSE,Low in Both,Not highlighted
OLIG3_MA0827.1,MA0827.1,OLIG3,-0.08379,1.55185e-57,FALSE,-0.00505,0.603961,FALSE,FALSE,Low in Both,Not highlighted
CEBPG_MA0838.1,MA0838.1,CEBPG,-0.05338,2.36663e-27,FALSE,-0.02211,8.68984e-5,FALSE,FALSE,Low in Both,Not highlighted
FOXB1_MA0845.1,MA0845.1,FOXB1,-0.06497,2.56865e-68,FALSE,0.03579,1.1873499999999999e-32,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXC1_MA0032.2,MA0032.2,FOXC1,-0.02354,4.9748300000000004e-30,FALSE,0.06447,5.61366e-49,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXO4_MA0848.1,MA0848.1,FOXO4,-0.07202,8.75413e-66,FALSE,3.5e-4,0.333054,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXO6_MA0849.1,MA0849.1,FOXO6,-0.07202,8.75413e-66,FALSE,3.5e-4,0.333054,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
FOXP3_MA0850.1,MA0850.1,FOXP3,-0.08759,2.3093299999999997e-86,FALSE,-0.00586,0.0215744,FALSE,FALSE,Low in Both,Not highlighted
RXRB_MA0855.1,MA0855.1,RXRB,-0.10481,1.4914799999999997e-84,TRUE,-0.0395,1.00768e-43,FALSE,TRUE,Low in Both,Low in Both
RXRG_MA0856.1,MA0856.1,RXRG,-0.11068,1.3820499999999997e-84,TRUE,-0.02983,2.62407e-32,FALSE,TRUE,Low in Both,Low in Both
Rarb_MA0857.1,MA0857.1,Rarb,-0.09846,3.87735e-89,FALSE,-0.0084,9.48833e-8,FALSE,FALSE,Low in Both,Not highlighted
Rarb_MA0858.1,MA0858.1,Rarb,-0.04885,5.21028e-47,FALSE,-0.04274,1.07479e-36,FALSE,FALSE,Low in Both,Not highlighted
Rarg_MA0860.1,MA0860.1,Rarg,0.02428,1.70736e-15,FALSE,0.00093000000000000005,0.338988,FALSE,FALSE,High in Both,Not highlighted
TP63_MA0525.2,MA0525.2,TP63,-0.0619,9.417409999999999e-51,FALSE,-0.0232,6.04952e-18,FALSE,FALSE,Low in Both,Not highlighted
TP53_MA0106.3,MA0106.3,TP53,-0.07306,1.92164e-57,FALSE,-0.02658,2.31951e-17,FALSE,FALSE,Low in Both,Not highlighted
GMEB2_MA0862.1,MA0862.1,GMEB2,-0.03966,1.13129e-4,FALSE,0.125,2.20455e-22,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
MTF1_MA0863.1,MA0863.1,MTF1,-0.02425,1.41619e-14,FALSE,-0.02088,1.99055e-10,FALSE,FALSE,Low in Both,Not highlighted
E2F1_MA0024.3,MA0024.3,E2F1,0.23938,7.16803e-60,TRUE,-0.23212,1.07369e-33,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
SOX21_MA0866.1,MA0866.1,SOX21,0.03088,1.33046e-9,FALSE,-0.01046,4.91702e-4,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
Sox1_MA0870.1,MA0870.1,Sox1,0.07864,2.9423999999999998e-28,FALSE,-0.00132,0.80975,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
TFAP2A_MA0872.1,MA0872.1,TFAP2A,0.08054,3.38991e-70,FALSE,-0.02679,6.17954e-20,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZNF24_MA1124.1,MA1124.1,ZNF24,0.01583,1.89159e-11,FALSE,6.1e-4,0.20855,FALSE,FALSE,High in Both,Not highlighted
ZSCAN4_MA1155.1,MA1155.1,ZSCAN4,0.01243,2.7696e-5,FALSE,-0.01615,8.91595e-6,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOSBJUN_MA1127.1,MA1127.1,FOSB::JUN,-0.00536,0.754397,FALSE,-0.00967,0.152669,FALSE,FALSE,Low in Both,Not highlighted
FOSL1JUN_MA1129.1,MA1129.1,FOSL1::JUN,0.0527,1.99187e-23,FALSE,-0.07118,4.52442e-20,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOSBJUNB_MA1136.1,MA1136.1,FOSB::JUNB,0.03489,8.17695e-12,FALSE,-0.06481,1.21807e-16,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
IRF5_MA1420.1,MA1420.1,IRF5,0.06903,9.672699999999999e-45,FALSE,0.00893,0.286184,FALSE,FALSE,High in Both,Not highlighted
TCF7L1_MA1421.1,MA1421.1,TCF7L1,-0.00511,0.115224,FALSE,-0.02944,3.92622e-13,FALSE,FALSE,Low in Both,Not highlighted
ATOH7_MA1468.1,MA1468.1,ATOH7,-0.03812,2.53678e-36,FALSE,-3.8e-4,0.993843,FALSE,FALSE,Low in Both,Not highlighted
FERD3L_MA1485.1,MA1485.1,FERD3L,0.04806,9.189689999999999e-32,FALSE,-0.01067,0.00230946,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FOXN3_MA1489.1,MA1489.1,FOXN3,0.02721,4.0012299999999996e-20,FALSE,-3.6e-4,0.523539,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
HES6_MA1493.1,MA1493.1,HES6,0.07366,8.225339999999998e-52,FALSE,0.05591,2.2615e-26,FALSE,FALSE,High in Both,Not highlighted
IRF6_MA1509.1,MA1509.1,IRF6,-0.01647,5.17741e-8,FALSE,0.07536,2.64024e-29,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
NR2F1_MA1538.1,MA1538.1,NR2F1,-0.02814,1.34154e-23,FALSE,-0.02055,2.48853e-12,FALSE,FALSE,Low in Both,Not highlighted
NR2F6_MA1539.1,MA1539.1,NR2F6,-0.01245,3.64331e-7,FALSE,-0.06192,6.54301e-46,FALSE,FALSE,Low in Both,Not highlighted
RXRB_MA1555.1,MA1555.1,RXRB,-0.11046,1.49552e-75,TRUE,-0.01183,4.24069e-4,FALSE,TRUE,Low in Both,Low in Both
RXRG_MA1556.1,MA1556.1,RXRG,-0.0984,1.05268e-72,FALSE,-0.0058,0.00574616,FALSE,FALSE,Low in Both,Not highlighted
SMAD5_MA1557.1,MA1557.1,SMAD5,-0.07883,1.70016e-48,FALSE,0.01009,6.69796e-4,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
TFAP4_MA1570.1,MA1570.1,TFAP4,-0.02564,1.25264e-15,FALSE,-0.03617,8.56742e-19,FALSE,FALSE,Low in Both,Not highlighted
TGIF2LX_MA1571.1,MA1571.1,TGIF2LX,0.01946,3.01159e-6,FALSE,0.02062,4.95852e-9,FALSE,FALSE,High in Both,Not highlighted
TGIF2LY_MA1572.1,MA1572.1,TGIF2LY,0.00505,0.102286,FALSE,0.04253,1.54293e-18,FALSE,FALSE,High in Both,Not highlighted
ZBTB32_MA1580.1,MA1580.1,ZBTB32,-0.10738,9.66885e-73,TRUE,0.02844,1.40833e-19,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
ZNF135_MA1587.1,MA1587.1,ZNF135,0.08057,2.13784e-73,FALSE,0.00747,9.49382e-4,FALSE,FALSE,High in Both,Not highlighted
ZNF136_MA1588.1,MA1588.1,ZNF136,-0.04209,1.00102e-31,FALSE,0.012070000000000001,2.77628e-5,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ZNF382_MA1594.1,MA1594.1,ZNF382,-0.02451,1.32058e-22,FALSE,-0.01417,3.66799e-8,FALSE,FALSE,Low in Both,Not highlighted
ZNF460_MA1596.1,MA1596.1,ZNF460,0.11937,2.36358e-113,TRUE,0.0048,0.0013907,FALSE,TRUE,High in Both,High in Both
ZNF528_MA1597.1,MA1597.1,ZNF528,0.00823,5.9936e-9,FALSE,0.03067,1.16026e-33,FALSE,FALSE,High in Both,Not highlighted
HOXA5_MA0158.2,MA0158.2,HOXA5,-0.11813,1.28137e-67,TRUE,0.03956,1.9049e-19,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
HOXD3_MA0912.2,MA0912.2,HOXD3,-0.14058,4.8908e-79,TRUE,0.0352,3.36537e-15,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
NEUROG1_MA0623.2,MA0623.2,NEUROG1,-0.06287,1.46761e-48,FALSE,0.04003,4.91168e-22,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ZNF707_MA1715.1,MA1715.1,ZNF707,0.05035,6.10213e-64,FALSE,0.00936,3.08289e-4,FALSE,FALSE,High in Both,Not highlighted
ZNF8_MA1718.1,MA1718.1,ZNF8,-0.09555,1.04867e-68,FALSE,-0.02032,3.24662e-15,FALSE,FALSE,Low in Both,Not highlighted
Foxn1_MA1684.1,MA1684.1,Foxn1,0.15335,5.097209999999999e-101,TRUE,-0.05653,5.9002899999999994e-43,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ELK1HOXA1_MA1931.1,MA1931.1,ELK1::HOXA1,0.13613,1.59129e-83,TRUE,0.0036,0.406669,FALSE,TRUE,High in Both,High in Both
HOXB2ELK1_MA1957.1,MA1957.1,HOXB2::ELK1,0.09409,1.66995e-65,FALSE,0.04598,9.89543e-27,FALSE,FALSE,High in Both,Not highlighted
POU2F1SOX2_MA1962.1,MA1962.1,POU2F1::SOX2,0.02911,6.71785e-17,FALSE,0.06772,8.07168e-21,FALSE,FALSE,High in Both,Not highlighted
ZFP14_MA1972.1,MA1972.1,ZFP14,-0.03927,8.0758e-64,FALSE,-0.02823,5.980929999999999e-52,FALSE,FALSE,Low in Both,Not highlighted
ZNF418_MA1980.1,MA1980.1,ZNF418,0.02793,3.59398e-26,FALSE,-0.03701,1.8675499999999998e-28,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZNF669_MA1985.1,MA1985.1,ZNF669,0.0079,0.0038006,FALSE,0.02563,1.45285e-16,FALSE,FALSE,High in Both,Not highlighted
SP1_MA0079.5,MA0079.5,SP1,0.03022,1.40585e-62,FALSE,-0.05586,2.45946e-74,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
RFX1_MA0509.3,MA0509.3,RFX1,-0.04986,2.23958e-36,FALSE,-0.05475,1.4208899999999998e-32,FALSE,FALSE,Low in Both,Not highlighted
SP2_MA0516.3,MA0516.3,SP2,0.04558,3.12073e-79,FALSE,-0.07344,2.10171e-86,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
BHLHA15_MA0607.2,MA0607.2,BHLHA15,-0.06926,1.48864e-42,FALSE,-0.03987,3.75542e-24,FALSE,FALSE,Low in Both,Not highlighted
SP4_MA0685.2,MA0685.2,SP4,0.04022,2.83948e-71,FALSE,-0.05686,5.52137e-86,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF14_MA0740.2,MA0740.2,KLF14,0.03601,7.226419999999999e-66,FALSE,-0.0678,1.92228e-87,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
KLF12_MA0742.2,MA0742.2,KLF12,0.0616,1.73673e-81,FALSE,-0.08266,1.99445e-81,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
RFX3_MA0798.3,MA0798.3,RFX3,-0.04883,4.03975e-33,FALSE,-0.0375,7.31635e-29,FALSE,FALSE,Low in Both,Not highlighted
BHLHE22_MA0818.2,MA0818.2,BHLHE22,-0.07692,4.286849999999999e-53,FALSE,0.01985,0.0334281,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HES5_MA0821.2,MA0821.2,HES5,0.03492,5.55651e-13,FALSE,0.02026,2.5542e-4,FALSE,FALSE,High in Both,Not highlighted
TFE3_MA0831.3,MA0831.3,TFE3,0.13575,2.98614e-73,TRUE,-0.05914,3.21888e-31,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
CDX1_MA0878.3,MA0878.3,CDX1,-0.09308,4.0394399999999996e-66,FALSE,0.06099,2.46274e-42,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
