gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,interaction_log2FC,neglog10_padj,direction
Wapal,1880.538776334296,0.026983026847948875,0.17027398392301832,0.15846828873251728,0.8740878068231763,0.9566586217943882,0.026983026847948875,0.01924301010238988,Not significant
Ccser2,618.0412113969905,0.1499967898944787,0.16870384564522828,0.8891130449385894,0.37394232881751416,0.6883588170678323,0.1499967898944787,0.1621851204118847,Not significant
Ghitm,4413.8480208295205,0.173670787922397,0.08122207999656875,2.138221379331012,0.032498779990870814,0.1891888022324724,0.173670787922397,0.7231045723346713,Not significant
Tspan14,2791.0744072463617,0.10010441460406057,0.057963455311807126,1.7270263490256308,0.0841629314568786,0.33046766254289683,0.10010441460406057,0.48087103138646015,Not significant
Fam213a,264.28034648683973,0.34022334531012116,0.1282111116927056,2.6536182458628326,0.007963386373879907,0.07513508710124346,0.34022334531012116,1.1241572057934686,Not significant
Ear2,15.811167452746547,0.49341896228489324,0.8459130976764029,0.5832974612170464,0.5596930713106565,0.8108423925878445,0.49341896228489324,0.09106355353393002,Not significant
Ptger2,107.64721445687307,0.49307416529753434,0.18962825552889387,2.6002146353258206,0.009316546904061486,0.08391145447555824,0.49307416529753434,1.0761787510189944,Not significant
Txndc16,900.5121057191676,0.15605889475936233,0.11110139769726446,1.4046528486041252,0.16012453320375003,0.4638510015583667,0.15605889475936233,0.33362150132628554,Not significant
Ero1l,755.503335313919,0.3257537271519869,0.14669761028883485,2.220579643462536,0.02637944583895408,0.1665322114517184,0.3257537271519869,0.7785017507299496,Not significant
Psmc6,1803.9937693010802,0.09515422935557255,0.09669899671773594,0.9840249908003436,0.32510322547983106,0.6459379529835213,0.09515422935557255,0.18980919713037336,Not significant
Styx,116.41372324118136,0.2248145551478674,0.23741492041954912,0.9469268180390057,0.34367607126729965,0.6618222304916673,0.2248145551478674,0.1792586490563237,Not significant
Gnpnat1,193.62951631222927,0.3190571802039399,0.17119844424025255,1.8636686893964338,0.06236824496957412,0.27804416271836485,0.3190571802039399,0.555886218104845,Not significant
Fermt2,7.820022954729043,2.156550185583511,1.0838799499283458,1.9896577898005017,0.046628645462778284,0.23554038819174572,2.156550185583511,0.627934613524908,Not significant
Ddhd1,375.46625764862017,0.49293983703156535,0.10498180341427832,4.695478844903533,2.6598289629503644e-6,1.9760582978406855e-4,0.49293983703156535,3.704200246966488,Not significant
Cdkn3,246.33932042154868,-0.36504402710941597,0.17746832857785408,-2.0569530914879484,0.039690738279126093,0.21303610360919487,-0.36504402710941597,0.6715467896619651,Not significant
Cnih1,1777.821671671145,0.27299098340798494,0.10624591750435632,2.5694256289592654,0.010186725470546667,0.08859648784384012,0.27299098340798494,1.0525834941431151,Not significant
Gmfb,2392.9416227644615,0.5382323822202321,0.195957476569202,2.7466794921200997,0.006020193416195364,0.06334200050338888,0.5382323822202321,1.1983082246100953,Not significant
Cgrrf1,468.4078417508873,0.2224968695175872,0.11248150812696116,1.9780750918315257,0.04792023603488806,0.24007407724057409,0.2224968695175872,0.6196547317345913,Not significant
Samd4,203.27957661595036,-0.09646275712819946,0.1881056975255521,-0.5128114586486465,0.6080832135432792,0.8411053514222366,-0.09646275712819946,0.07514960387411886,Not significant
Gch1,464.0513413003723,0.29350391207047216,0.11058357443278691,2.6541365982781184,0.00795116322774267,0.07513041249263851,0.29350391207047216,1.1241842267228013,Not significant
Wdhd1,766.4580927112269,0.04495020136651889,0.07970268760361685,0.5639734708830456,0.5727721869321052,0.8182453466401794,0.04495020136651889,0.08711645584487573,Not significant
Socs4,240.4058319328893,0.18232231626196935,0.2425728235251699,0.7516188895869911,0.4522802803499359,0.7445727517610619,0.18232231626196935,0.1280928611828196,Not significant
Mapk1ip1l,1462.7633162311001,0.2746441393607305,0.16667954345112077,1.647737530798257,0.09940654295769953,0.3615414635877978,0.2746441393607305,0.44184188820417747,Not significant
Lgals3,114233.50398023121,0.6045659928759185,0.172719918595652,3.500267935461716,4.6479073199927746e-4,0.010333960362553279,0.6045659928759185,1.9857332085884412,Not significant
Dlgap5,985.7198656597109,-0.3657615711177369,0.11392630969284377,-3.2105101280280652,0.0013249959919713831,0.02208447491953397,-0.3657615711177369,1.655912922068251,Not significant
Fbxo34,586.1197476696323,-0.08402571267439979,0.0950282404140565,-0.8842183366574341,0.37657836169544334,0.6906865510909651,-0.08402571267439979,0.160719000405966,Not significant
Atg14,484.9445514352287,0.0035267529034759067,0.15824621238569014,0.022286491728978806,0.9822194242460897,0.9947244176621337,0.0035267529034759067,0.0022972212301142466,Not significant
Ktn1,669.7880886800625,0.09741877596179535,0.13349461844644028,0.7297580763593177,0.4655380746504277,0.7528424558880326,0.09741877596179535,0.12329589723491803,Not significant
Peli2,372.8959167919425,-0.032354677116111785,0.16565702169097807,-0.19531123272557224,0.8451493039651535,0.9465299310149305,-0.032354677116111785,0.02386564829384975,Not significant
Tmem260,906.8520314082812,-0.026806510386378452,0.1354603086238701,-0.19789199256006088,0.8431295693006335,0.9455023503540919,-0.026806510386378452,0.02433738723719221,Not significant
