"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016311","dephosphorylation","48/2081","342/28564",9.63897087342196e-06,0.00033218749621182,0.00024750359421082,"Slc39a10/Akp3/Adora1/Dusp10/Ptprk/Ppm1e/Lpin1/Ahr/Calm1/Ppp2r5c/Dusp29/Ppp2r5d/Ptprs/Ptprm/Ppm1b/Rock1/Ppargc1b/Ptpn2/Ppp1r26/Nron/Src/Ppp1r16b/Ptpn1/Cttnbp2nl/Dnajc6/Plpp3/Ptp4a2/Ptpru/Camta1/Ssu72/Magi2/Ptpn13/Ptpn11/Thnsl2/Dusp16/Pirb/Ptprh/Sympk/Hpn/Plpp4/Lhpp/Inpp5a/Mfhas1/Cnep1r1/Smad3/Dusp7/Ppp2r3d/Agtr2",48
"GO:1900271","regulation of long-term synaptic potentiation","15/2081","57/28564",9.68880858306136e-06,0.000332366318397736,0.000247636829610237,"Adora1/Adcy1/Slc18a3/Shank3/Gsk3b/Adrb1/Abl1/Eif2ak4/Ephb2/Nsg1/Nos1/Pirb/Apoe/Crtc1/Nptn",15
"GO:0043523","regulation of neuron apoptotic process","43/2081","294/28564",9.84202450180199e-06,0.000336073533905569,0.00025039897199418,"Hdac4/Bok/Unc5b/Ngfr/Hif1a/Ntrk2/Il6st/Nfatc4/Oxr1/Angpt1/Faim2/Gsk3b/Prkn/Msh2/Rock1/Egr1/Optn/Gata3/Grin1/Abl1/Vstm2l/Trim2/Ntrk1/Mcl1/Cntfr/Nr4a3/Pcsk9/Fgfr3/Wfs1/Nos1/Grid2/Apoe/Grik5/Gabrb3/Arrb1/Itgam/Ccnd1/Lig4/Star/Cacna1a/Nfix/Mt3/Nrp1",43
"GO:0009581","detection of external stimulus","26/2081","141/28564",9.94875764076812e-06,0.000338166903551954,0.000251958683053147,"Serpine2/Adora1/Asic2/Tac4/Ngfr/Jup/Slc24a4/Opn4/Rgr/Atp8a2/Sema5b/Slc12a2/Piezo2/Cacnb4/Ntrk1/Gpr88/Whrn/Otop1/Tac1/Atp2b2/Cacna2d4/Kcna1/Hpn/Arrb1/Kcnq1/Ano1",26
"GO:0097553","calcium ion transmembrane import into cytosol","32/2081","193/28564",1.03151034110365e-05,0.000349025589962525,0.000260049185994025,"Atg5/Jsrp1/Cacna1g/Calm1/Slc24a4/Ryr2/Cacna1d/Cacna1i/Lhcgr/Diaph1/Plce1/Adrb1/Cacna1b/Grin1/Abl1/Plcb1/Jph2/Tmem38b/Plch2/Gimap5/Gimap3/Adcyap1r1/Itpr1/Cacna1c/Itpr2/Tex101/Trpm1/Tpcn2/Cacna1a/Jph3/Npsr1/Thy1",32
"GO:0001558","regulation of cell growth","60/2081","464/28564",1.10982758884391e-05,0.000370473388849957,0.000276029339892308,"Serpine2/Sh3bp4/Avpr1a/Bcl11a/Il9r/Slit3/Fstl4/Pafah1b1/Phb/Mapt/Rnf157/Uts2r/Map1b/Mmp14/Ccar2/Ptk2/Prr5/Sbf1/Sema5b/Gsk3b/Prkn/Cpne5/Cryaa/Hdgfl2/Ptprs/Hbegf/Nedd4l/Pabir1/Slit1/Adrb1/Nanos1/Olfm1/Abl1/Mapkap1/Dab2ip/Ndufs3/Prdm11/Cdh4/Tnc/Meaf6/Slc9a1/Ucn/Msx1/Foxk1/Plxna4/Foxp1/Apoe/Megf8/Ceacam1/Hpn/Wnt11/Syt17/Mt3/Cdh1/Disc1/Nrp1/Ei24/Map2k5/Smad3/Ddx3x",60
"GO:0042176","regulation of protein catabolic process","50/2081","364/28564",1.15653738154435e-05,0.000384342154831078,0.000286362568766785,"Serpine2/Psmd1/Rhbdd3/Commd1/Ubb/Phb/Axin2/Csnk1d/Trib2/Odc1/Serpinb1b/Lpcat1/Rnf180/E330034G19Rik/Ccar2/Azin1/Adgrb1/Mgat3/Lrrk2/Senp1/Clec16a/Gsk3b/Prkn/Socs5/Nedd4l/Pabir1/Il33/Dab2ip/Fam83d/Foxo1/Pcsk9/Zyg11b/Rpl11/Wfs1/Rnft2/Samd9l/Dysf/Rybp/Apoe/Det1/Furin/Plk1/N4bp1/Nkd1/Cdh1/Cbfa2t3/Ldlr/Fbxo22/Smad3/Smarcc1",50
"GO:1902903","regulation of supramolecular fiber organization","53/2081","394/28564",1.17213008813482e-05,0.000387792727825581,0.000288933494006192,"Rp1/Specc1l/Sh3pxd2b/Arhgef15/Ccl11/Ppm1e/Mapt/Baiap2/Tbcd/Itgb1bp1/Gpr65/Rasa1/F2rl1/Map1b/Pik3r1/Shank3/Dyrk1a/Prkn/Tnxb/Daam2/Svil/Fhod3/Kank1/Abl1/Tpx2/S100a10/Rhoc/Kank4/Asap3/Wnt4/Hspg2/Arhgef10l/Mapre3/Tac1/Ctnna2/Dctn1/Dysf/Eps8/Apoe/Tjp1/Wnt11/Fchsd2/Ppfia1/Arhgef18/Arhgef7/Arhgef10/Nrp1/Ldlr/Bbs4/Coro2b/Smad3/Tpm1/Vill",53
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","29/2081","168/28564",1.19706536663051e-05,0.000394290026070687,0.000293774448848447,"L3mbtl3/Commd1/Axin2/Csnk1d/Trib2/Rnf180/E330034G19Rik/Ccar2/Ptk2/Lrrk2/Senp1/Clec16a/Gsk3b/Prkn/Anks1/Socs5/Pabir1/Il33/Zyg11b/Rpl11/Tmem168/Rybp/Det1/Plk1/N4bp1/Cbfa2t3/Disc1/Fbxo22/Smarcc1",29
"GO:0001822","kidney development","47/2081","336/28564",1.29724279253689e-05,0.000416236006363991,0.000310125783751219,"Gsta3/Cxcr2/Kif26b/Kif3a/Itga3/Odc1/Ahr/Sox4/Bmp6/Smad5/Ndufs6/Gcnt4/Rarb/Dlg5/Ednrb/Cplane1/Angpt1/Wnt7b/Lrrk2/Robo1/Sox8/Notch3/Egr1/Plce1/Arl3/Gata3/Hc/Bmp7/Lama5/Notch2/Pcsk9/Wnt4/Ctnnbip1/Wfs1/Pdgfa/Klf15/Ret/C3ar1/Tshz3/Wnt11/Cdkn1c/Nrp1/Bmper/Kirrel3/Zbtb16/Smad3/Agtr2",47
"GO:0051961","negative regulation of nervous system development","30/2081","178/28564",1.38610910039382e-05,0.00044094855313383,0.000328538409805446,"Dusp10/Nr2e1/Bcl11a/Fstl4/Ccl11/Nfatc4/Ptk2/Wnt7b/Sema5b/Gsk3b/Mdga1/Daam2/Ptprs/Ctnna1/Mbp/Slit1/Bmp7/Rapgef2/Ephb2/Casz1/Fgfr3/Ptpn13/Gata2/Wnt7a/Mt3/Cdh1/Nrp1/Ldlr/Thy1/Lingo1",30
"GO:0001503","ossification","56/2081","427/28564",1.42581699057143e-05,0.000449736511771768,0.000335086071512974,"Twist2/Hdac4/Kremen1/Sh3pxd2b/Axin2/Map2k6/Ahr/Hif1a/Dlk1/Bmp6/Smad5/Il6st/Thrb/Mmp14/Ptk2/Wnt7b/Vdr/Hira/Gsk3b/Sox8/Scube3/Crim1/Ppargc1b/Nfatc1/Lrp5/Ffar4/Ucma/Rxra/Bmp7/Gnas/Mir133a-2/Map3k7/Tmem38b/Glis1/Bmp8b/Wnt4/Hspg2/Epha2/Ctnnbip1/Fzd1/Fgfr3/Mepe/Tgfbr3/Zfp932/Mn1/Ptpn11/Rflna/A430033K04Rik/Tac1/Ercc2/Wnt11/Xylt1/Mapk3/Nfix/Zbtb16/Smad3",56
"GO:0050678","regulation of epithelial cell proliferation","56/2081","427/28564",1.42581699057143e-05,0.000449736511771768,0.000335086071512974,"Fzd7/Twist2/Dusp10/Ptprk/Col18a1/Kif3a/Ccl11/Stxbp4/Ngfr/Prkca/Zfp36l1/Dlk1/Bmp6/Ednrb/Azin1/Vdr/Robo1/Ptprm/Zeb1/Lims2/Nfatc1/Gata3/Eng/Dab2ip/Ppp1r16b/Lama5/Cyp7b1/Iqgap3/Notch2/Prok1/Nr4a3/Runx3/Hspg2/Pla2g2a/Fgfr3/Tgfbr3/Dysf/Tgfa/Gata2/Wnt7a/Foxp1/Itpr1/Ccnd2/Prkd2/Apoe/Ceacam1/Hpn/Cdkn1c/Ccnd1/Cdh1/Cdh13/Map2k5/Smad3/Phip/Scn5a/Btk",56
"GO:0001505","regulation of neurotransmitter levels","37/2081","242/28564",1.47663046495143e-05,0.000461850301726826,0.000344111716931849,"Kmo/Stxbp5/Doc2b/Rph3al/Prkca/Trim9/Cplx2/Ntrk2/Slc18a3/Lrrk2/Prkn/Slc22a2/Slc22a1/Fshr/Nrxn1/Syt12/Sptbn2/Nrxn2/Syt7/Cacna1b/Cacnb4/Vps18/Kcnc4/Slc1a7/Slc6a9/Pebp1/Nos1/Wnt7a/Slc6a11/Slc6a1/Grik5/Slc17a6/Mctp2/Sv2b/Prkcb/Cacna1a/Snap91",37
"GO:0051703","biological process involved in intraspecies interaction between organisms","16/2081","66/28564",1.53806252894531e-05,0.000477055727727869,0.000355440853728633,"Nr2e1/Avpr1a/Peg13/Shank3/Gnb1l/Kalrn/Nrxn1/Nrxn2/Grin1/Ucn/Gabrb3/Kcnq1/Shank2/Nfix/Bbs4/Ulk4",16
"GO:0001649","osteoblast differentiation","35/2081","224/28564",1.54609427139338e-05,0.000477557085321674,0.00035581440122174,"Twist2/Hdac4/Sh3pxd2b/Axin2/Map2k6/Ahr/Dlk1/Bmp6/Smad5/Il6st/Ptk2/Wnt7b/Hira/Gsk3b/Sox8/Scube3/Crim1/Nfatc1/Lrp5/Ffar4/Ucma/Bmp7/Gnas/Mir133a-2/Map3k7/Glis1/Wnt4/Epha2/Ctnnbip1/Fzd1/Tgfbr3/Zfp932/A430033K04Rik/Wnt11/Smad3",35
"GO:0060560","developmental growth involved in morphogenesis","42/2081","290/28564",1.58086848941917e-05,0.000482871569317466,0.000359774074313997,"Kif26b/Bcl11a/Slit3/Fstl4/Pafah1b1/Ccl11/Mapt/Rnf157/Ahr/Map1b/Wnt7b/Sema5b/Gsk3b/Robo1/Prkn/Cpne5/Ptprs/Slc12a2/Nedd4l/Flrt1/Slit1/Olfm1/Abl1/Zeb2/Eif2ak4/Cdh4/Postn/Tnc/Sh3gl2/Edn2/Plxna4/Emx1/Apoe/Megf8/Wnt11/Syt17/Nfix/Nkd1/Mt3/Cdh1/Disc1/Nrp1",42
"GO:0035592","establishment of protein localization to extracellular region","57/2081","439/28564",1.61351894890159e-05,0.000490246328800955,0.000365268800935014,"Map4k4/Inhbb/Oprm1/Stxbp5/Gnaz/Rhbdd3/Pafah1b1/Doc2b/Rph3al/Myo18a/Stxbp4/Gip/Llgl2/Hif1a/Sox4/Adtrp/Pcsk1/Pde8b/F2rl1/Fam3d/Cacna1d/Ednrb/Mafa/Nagpa/Fam3b/Prkn/Rab12/Slc12a2/Cpt1a/Lrp5/Syt7/Hps1/Adrb1/Ccdc186/Plcb1/Gnas/Myt1/Foxo1/Lepr/Camk2n1/Tbc1d1/Nos1/Ptpn11/Crhr2/Rab11fip5/Itpr1/Cacna1c/Apoe/Arrb1/Prkcb/Brsk2/Kcnq1/Ano1/Gnao1/Snx19/Neo1/Myrip",57
"GO:0035306","positive regulation of dephosphorylation","15/2081","60/28564",1.89792835399108e-05,0.000562875644107954,0.000419382868407592,"Slc39a10/Adora1/Calm1/Ppp2r5d/Rock1/Ppargc1b/Src/Ppp1r16b/Camta1/Magi2/Pirb/Sympk/Cnep1r1/Smad3/Agtr2",15
"GO:0032970","regulation of actin filament-based process","54/2081","411/28564",1.91010246410757e-05,0.00056423820408003,0.000420398073658429,"Adora1/Specc1l/Sh3pxd2b/Arhgef15/Ccl11/Ppm1e/Jup/Baiap2/Itgb1bp1/Gpr65/Ryr2/Nedd9/Rasa1/F2rl1/Pik3r1/Celsr1/Shank3/Pkp2/Prkn/Daam2/Svil/Rock1/Fhod3/Kank1/Adrb1/Abl1/Iqgap3/S100a10/Notch2/Rhoc/Kank4/Asap3/Wnt4/Arhgef10l/Pdpn/Nos1/Tac1/Ctnna2/Cacna1c/Eps8/Tjp1/Wnt11/Fchsd2/Ppfia1/Arhgef18/Arhgef10/Nrp1/Hcn4/Bbs4/Coro2b/Smad3/Tpm1/Vill/Scn5a",54
"GO:0098739","import across plasma membrane","33/2081","208/28564",1.94032085333402e-05,0.000567755069916668,0.000423018391836721,"Cnga3/Slc39a10/Acsl6/Slc36a2/Slc46a1/Slc24a4/Wnk2/Kcnk5/Cacna1d/Kcnj4/Slc12a8/Slc22a2/Slc12a2/Slc3a2/Adrb1/Cacna1b/Slc43a1/Slc12a6/Slc12a5/Slc2a10/Slc6a9/Slc9a1/Kcnh2/Slc6a1/Cacna1c/Slc6a13/Trpm1/Folr1/Kcnq1/Cacna1a/Hcn4/Slc9a9/Scn5a",33
"GO:0045860","positive regulation of protein kinase activity","50/2081","373/28564",2.24395630386609e-05,0.0006424619509992,0.000478680395346981,"Adora1/Sash1/Map3k5/Marcks/Kitl/Phb/Axin2/Map2k6/Itgb1bp1/Pik3cg/Tcl1b2/Tcl1/Nedd9/Ror2/Angpt1/Ptk2/Lrrk2/Robo1/Map3k4/Nrxn1/Ccny/Egr1/Hbegf/Abi1/Abl1/Dab2ip/Zeb2/Tpx2/Src/Ptpn1/Rapgef2/Pdgfc/Map3k7/Prkag2/Mapre3/Ucn/Dok7/Adra2c/Tlr1/Pdgfa/Tgfa/Ccnd2/Lilra5/Ceacam1/Lat/Ccnd1/Gas6/Mt3/Map2k5/Ddx3x",50
"GO:0031345","negative regulation of cell projection organization","34/2081","219/28564",2.32775140841334e-05,0.00066136570550492,0.000492765053070707,"Map4k4/Ngef/Dnm3/Kremen1/Bcl11a/Fstl4/Pmp22/Rap1gap2/Pafah1b1/Itga3/Ngfr/Spock1/Nfatc4/Ptk2/Lrrk2/Sema5b/Gsk3b/Ptprs/Nrxn1/Mbp/Kank1/Slit1/Rapgef2/Ephb2/Crmp1/Arhgap24/Apoe/Xylt1/Mt3/Cdh1/Nrp1/Fat3/Thy1/Neo1",34
"GO:0071692","protein localization to extracellular region","57/2081","445/28564",2.394737797746e-05,0.000677276448314537,0.000504619701655773,"Map4k4/Inhbb/Oprm1/Stxbp5/Gnaz/Rhbdd3/Pafah1b1/Doc2b/Rph3al/Myo18a/Stxbp4/Gip/Llgl2/Hif1a/Sox4/Adtrp/Pcsk1/Pde8b/F2rl1/Fam3d/Cacna1d/Ednrb/Mafa/Nagpa/Fam3b/Prkn/Rab12/Slc12a2/Cpt1a/Lrp5/Syt7/Hps1/Adrb1/Ccdc186/Plcb1/Gnas/Myt1/Foxo1/Lepr/Camk2n1/Tbc1d1/Nos1/Ptpn11/Crhr2/Rab11fip5/Itpr1/Cacna1c/Apoe/Arrb1/Prkcb/Brsk2/Kcnq1/Ano1/Gnao1/Snx19/Neo1/Myrip",57
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","33/2081","211/28564",2.6161479605282e-05,0.000726664381275073,0.000541417266458096,"St18/Bok/Map3k5/Il9r/Fnip1/Nlrp1b/Atp2a3/Ngfr/Dapk1/Naip1/Mrtfa/Gramd4/Senp1/Tfap4/Robo1/Slc22a2/Cryaa/Src/S100a8/S100a9/Anp32b/Por/Ret/Arrb1/Ctsd/Gas6/Mt3/Cdh1/Dpep1/Map2k5/Smad3/Ddx3x/Rps6ka3",33
"GO:0018108","peptidyl-tyrosine phosphorylation","45/2081","326/28564",2.73669195928556e-05,0.000748202480311922,0.000557464700467139,"Zap70/Adora1/Tnfsf18/Lilrb4b/Kitl/Il9r/Prkca/Snhg20/Bmp6/Nedd9/Rasa1/Il6st/Angpt1/Ptk2/Dyrk1a/Alk/Socs5/Hbegf/Ptpn2/Gfra1/Abi1/Abl1/Src/Ptpn1/Pdgfc/Ntrk1/Jak1/Plpp3/Ephb2/Fgfr3/Dok7/Ptpn11/Pdgfa/Tgfa/Tspan9/Gprc5a/Lilra5/Tex101/Lrrk1/Mapk3/Gas6/Nrp1/Aplp2/Thy1/Btk",45
"GO:0045216","cell-cell junction organization","35/2081","230/28564",2.74394515213803e-05,0.000748202480311922,0.000557464700467139,"Inava/Specc1l/Pmp22/Jup/Prkca/Tbcd/Bmp6/F2rl1/Dlg5/Ctnnd2/Pkp2/Rock1/Lims2/Ctnna1/Nedd4l/Cdh22/Pard6b/Cdh26/Cdh4/Rhoc/Svep1/Whrn/Ephb2/Epha2/Tbx5/Micall2/Actb/Ceacam1/Tjp1/Wnt11/Plekha7/Cdh1/Cdh13/Smad3/Pdcd6ip",35
"GO:0043434","response to peptide hormone","51/2081","386/28564",2.76257710383166e-05,0.000750533721201566,0.000559201642723359,"Col3a1/Inhbb/Marcks/Stxbp4/Prkca/Lpin1/Zfp36l1/Slc24a4/Pik3r1/Tbc1d4/Ednrb/Ptk2/Eif2b5/Gsk3b/Umodl1/Rhoq/Lhcgr/Rock1/Egr1/Ptpn2/Kank1/Gpam/Plcb1/Src/Lpin3/Ptpn1/Gnas/Pld1/Foxo1/Bcar3/Dnai1/Nr4a3/Pcsk9/Slc9a1/Agtrap/Otop1/Tgfbr3/Nos1/Ptpn11/Klf15/Ceacam1/Nucb2/Prkcb/Atp2a1/Mapk3/Ctsd/Kcnq1/Sesn3/Cyp11a1/Phip/Smarcc1",51
"GO:0019827","stem cell population maintenance","33/2081","212/28564",2.8851500567557e-05,0.000776853040366105,0.000578811429860715,"Fzd7/Nr2e1/Med6/Tcl1/Sox4/Fancc/Med10/Zc3h13/Zfp706/Med15/Pou5f1/Lbh/Lrp5/Med27/Bmp7/Actl6a/Foxo1/Kdm4c/Pla2g2a/Prdm16/Fgfr3/Actb/Gata2/Wnt7a/Tuba3a/Tuba3b/Bicra/Bcl7c/Fgf4/Lig4/Fut10/Nfix/Smarcc1",33
"GO:0045444","fat cell differentiation","39/2081","270/28564",3.31436746039707e-05,0.000871807469088189,0.000649559313700284,"Inhbb/Dusp10/Sh3pxd2b/Axin2/Trib2/Lpin1/Zfp36l1/Jdp2/Dlk1/Trio/Gsk3b/Mrap/Sox8/Lncbate10/Zbtb7c/Ptgr3/Ffar4/Scd1/Adrb1/Gata3/Plcb1/Bmp7/Foxo1/Rorc/Nr4a3/Glis1/Zc3h12a/Prdm16/Medag/Dysf/Gata2/Wnt5b/Nucb2/Ccnd1/Zfp423/Zfpm1/Zbtb16/Bbs4/Smad3",39
"GO:0001755","neural crest cell migration","15/2081","63/28564",3.54048568349288e-05,0.000915117202358369,0.000681828182248685,"Kitl/Anxa6/Hif1a/Ednrb/Sema5b/Sox8/Nrtn/Zeb2/Bmp7/Lama5/Coro1c/Radil/Ret/Folr1/Nrp1",15
"GO:0007269","neurotransmitter secretion","28/2081","169/28564",3.63308513163755e-05,0.000932575369652066,0.000694835773451842,"Kmo/Stxbp5/Doc2b/Rph3al/Prkca/Trim9/Cplx2/Ntrk2/Slc18a3/Lrrk2/Prkn/Nrxn1/Syt12/Sptbn2/Nrxn2/Syt7/Cacna1b/Cacnb4/Vps18/Kcnc4/Slc6a9/Wnt7a/Grik5/Mctp2/Sv2b/Prkcb/Cacna1a/Snap91",28
"GO:0099643","signal release from synapse","28/2081","169/28564",3.63308513163755e-05,0.000932575369652066,0.000694835773451842,"Kmo/Stxbp5/Doc2b/Rph3al/Prkca/Trim9/Cplx2/Ntrk2/Slc18a3/Lrrk2/Prkn/Nrxn1/Syt12/Sptbn2/Nrxn2/Syt7/Cacna1b/Cacnb4/Vps18/Kcnc4/Slc6a9/Wnt7a/Grik5/Mctp2/Sv2b/Prkcb/Cacna1a/Snap91",28
"GO:0006639","acylglycerol metabolic process","25/2081","143/28564",3.73423752621834e-05,0.000949024095750487,0.000707091258308962,"Mogat1/Acsl6/Lpin1/Pik3cg/Il6st/Abhd6/Thrb/Dgkg/Tnxb/Cpt1a/Plce1/Scd1/Gpam/Abhd12/Lpin3/Pcsk9/Plb1/Gpat3/Ptpn11/Apoe/Dgat2/Agpat5/Gpat4/Cnep1r1/Ldlr",25
"GO:0099587","inorganic ion import across plasma membrane","23/2081","126/28564",3.73541187607325e-05,0.000949024095750487,0.000707091258308962,"Cnga3/Slc39a10/Slc24a4/Wnk2/Kcnk5/Cacna1d/Kcnj4/Slc12a8/Slc12a2/Adrb1/Cacna1b/Slc12a6/Slc12a5/Slc9a1/Kcnh2/Slc6a1/Cacna1c/Trpm1/Kcnq1/Cacna1a/Hcn4/Slc9a9/Scn5a",23
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","34/2081","225/28564",4.10306400042073e-05,0.00102803856483278,0.000765962724922073,"Adora1/Oprm1/Gnaz/Adcy1/Gip/Gpr65/Cacna1d/Adgrb1/Mrap/Pde10a/Grm4/Tcp11/Lhcgr/Fshr/Adrb1/Adra1d/Sstr4/Gnas/Rapgef2/Adgrl2/Adgrb2/Gnai1/Adra2c/Psapl1/Nos1/Adgrd1/Crhr2/Adcyap1r1/Adm/Adgre5/Adgrl1/Gnao1/Adgrg5/Vipr1",34
"GO:0098727","maintenance of cell number","33/2081","217/28564",4.64726992945134e-05,0.00113053193970052,0.000842327666263472,"Fzd7/Nr2e1/Med6/Tcl1/Sox4/Fancc/Med10/Zc3h13/Zfp706/Med15/Pou5f1/Lbh/Lrp5/Med27/Bmp7/Actl6a/Foxo1/Kdm4c/Pla2g2a/Prdm16/Fgfr3/Actb/Gata2/Wnt7a/Tuba3a/Tuba3b/Bicra/Bcl7c/Fgf4/Lig4/Fut10/Nfix/Smarcc1",33
"GO:0050878","regulation of body fluid levels","47/2081","354/28564",4.94981374972969e-05,0.00118477213996745,0.00088274051945594,"Serpine2/Adora1/Cd34/Atg5/Tac4/Prkca/Uts2r/Agr2/Hif1a/Adtrp/Neurog1/F2rl1/Anxa8/Ednrb/Fbln1/Vdr/Kalrn/Plg/Hps1/Adrb1/Cel/Mertk/Gnas/S100a9/Ephb2/Pdpn/Ucn/Hgfac/Adra2c/Bloc1s4/Wfs1/Hps4/Pdgfa/Tac1/Atp2b2/Tspan9/Apoe/Ceacam1/Hps5/Adm/Muc2/Ano1/Ccnd1/Gas6/Gpat4/St3gal4/Coro2b",47
"GO:0015711","organic anion transport","55/2081","437/28564",5.35211430967482e-05,0.00124115697573892,0.000924751280461604,"Acsl3/Avpr1b/Slc26a9/Adora1/Kmo/Avpr1a/Acsl6/Slc36a2/Slc46a1/Map2k6/Llgl2/Pnpla8/Bdkrb2/Sfxn1/Ntrk2/Slc38a9/Emb/Slc7a7/Grik1/Slc22a2/Slc22a1/Slc22a7/Lhcgr/Slc23a1/Slc4a9/Slc12a2/Lrp5/Slc22a12/Slc3a2/Apba1/Cacnb4/Slc43a1/Sstr4/Slc52a3/Slc13a3/Slc2a10/Slco4a1/Slc1a7/Slc6a9/Abcg2/Slc6a11/Slc6a1/Slc6a13/Slc2a3/Apoe/Ceacam1/Slc17a6/Slco3a1/Slco2b1/Stard10/Folr1/Cacna1a/Slc38a8/Slco2a1/Agtr2",55
"GO:0015849","organic acid transport","48/2081","369/28564",6.92299884558254e-05,0.00152469832563658,0.0011360099943125,"Acsl3/Avpr1b/Adora1/Kmo/Avpr1a/Acsl6/Slc36a2/Slc46a1/Map2k6/Llgl2/Pnpla8/Bdkrb2/Sfxn1/Ntrk2/Slc38a9/Emb/Slc7a7/Grik1/Slc22a2/Slc22a1/Slc22a7/Lhcgr/Slc23a1/Slc12a2/Lrp5/Slc3a2/Apba1/Cacnb4/Slc43a1/Sstr4/Slc13a3/Slc1a7/Slc6a9/Abcg2/Slc6a11/Slc6a1/Slc6a13/Apoe/Ceacam1/Slc17a6/Slco3a1/Slco2b1/Stard10/Folr1/Cacna1a/Slc38a8/Slco2a1/Agtr2",48
"GO:0050886","endocrine process","21/2081","114/28564",6.96268205555599e-05,0.00152891460830557,0.00113915142837213,"Inhbb/Avpr1b/Avpr1a/Bmp6/F2rl1/Ednrb/Vdr/Gal/Adrb1/Gata3/Gnas/Edn2/Ece1/Ucn/Ptpn11/Tac1/Crhr2/Rab11fip5/Kcnq1/Cyp19a1/Agtr2",21
"GO:0071375","cellular response to peptide hormone stimulus","40/2081","289/28564",6.99794988965035e-05,0.00153056621847099,0.0011403819968217,"Inhbb/Marcks/Stxbp4/Prkca/Lpin1/Zfp36l1/Pik3r1/Tbc1d4/Ptk2/Gsk3b/Umodl1/Rhoq/Lhcgr/Rock1/Ptpn2/Kank1/Gpam/Plcb1/Src/Lpin3/Ptpn1/Gnas/Foxo1/Bcar3/Dnai1/Nr4a3/Pcsk9/Slc9a1/Agtrap/Otop1/Ptpn11/Ceacam1/Nucb2/Prkcb/Mapk3/Ctsd/Sesn3/Cyp11a1/Phip/Smarcc1",40
"GO:0009612","response to mechanical stimulus","29/2081","185/28564",7.51233726920712e-05,0.00162563484395284,0.00121121496546672,"Serpine2/Asic2/Jup/Ryr2/Neurog1/Atp8a2/Shank3/Gsk3b/Nrxn1/Slc12a2/Piezo2/Nrxn2/Got1/Mir511/Strbp/Abhd12/Ntrk1/Whrn/Slc9a1/Ucn/Tmem150c/Nos1/Ptpn11/Atp2b2/Kcna1/Hpn/Wnt11/Bag3/Kcnq1",29
"GO:0090257","regulation of muscle system process","37/2081","261/28564",7.76753646137292e-05,0.00166632684203055,0.00124153343288257,"Hdac4/Adora1/Anxa6/Jup/Prkca/Calm1/Ryr2/Jarid2/Neurog1/Adk/Ptk2/Srl/Pkp2/Gsk3b/Pde9a/Rock1/Nfatc1/Adrb1/Foxo1/Nr4a3/Tmem38b/Edn2/Zc3h12a/Slc9a1/Ece1/Ucn/Adra2c/Foxp1/Prok2/Cacna1c/Kcna1/Atp2a1/Tnnt3/Kcnq1/Hcn4/Smad3/Scn5a",37
"GO:0035315","hair cell differentiation","15/2081","68/28564",9.10350152163917e-05,0.00191972989595133,0.00143033694699618,"Lamc1/Ush2a/Cdh23/Pafah1b1/Dlx3/Jag2/Triobp/Whrn/Fgfr3/Grxcr1/Atp2b2/Ercc2/Ush1c/Myo7a/Kcnq1",15
"GO:0035640","exploration behavior","11/2081","40/28564",9.56313801727063e-05,0.00199966290451018,0.00148989279163214,"Itga3/Gip/Shank3/Lrrk2/Chrna4/Apoe/Gabrb3/Shank2/Jph3/Kmt2a/Agtr2",11
"GO:0002274","myeloid leukocyte activation","37/2081","264/28564",9.88059168632795e-05,0.00204877784158845,0.00152648695485301,"Fer1l5/Cxcr2/Lilrb4b/Bcr/Dock2/Abr/Myo18a/Tac4/Snhg20/Tmem229b/Itgb8/Cplx2/F2rl1/Ptgdr/Ywhaz/Ndrg1/Lrrk2/Pja2/Il33/Itgb6/Lbp/Notch2/Nr4a3/Edn2/Clnk/Tlr1/Gimap5/Gimap3/Dysf/Gata2/Foxp1/Pirb/Lat/Itgam/Mfhas1/Ldlr/Btk",37
"GO:0043393","regulation of protein binding","33/2081","226/28564",0.000104205960807456,0.00213106915453489,0.00158779990599909,"Hdac4/Atp2a3/Tex14/Itgb1bp1/Nfatc4/Angpt1/Lrrk2/Gsk3b/Prkn/Plcl2/Rock1/Crtac1/Abl1/Src/Rapgef2/Pcsk9/Rpl11/Ctnnbip1/Mapre3/Lrpap1/Crmp1/Tgfbr3/Actb/Dysf/Sympk/Apoe/Arrb1/Plk1/Mapk3/Arhgef7/Zfpm1/Disc1/Aplp2",33
"GO:0045598","regulation of fat cell differentiation","25/2081","152/28564",0.000104599014019168,0.00213324674070873,0.00158942236443258,"Dusp10/Sh3pxd2b/Axin2/Trib2/Lpin1/Zfp36l1/Jdp2/Dlk1/Trio/Zbtb7c/Ptgr3/Ffar4/Gata3/Bmp7/Foxo1/Rorc/Zc3h12a/Prdm16/Medag/Gata2/Wnt5b/Nucb2/Zfpm1/Zbtb16/Smad3",25
